Date,Barangay,DayOfWeek,Month,IsWeekend,Population,Total_Waste_kg
2024-08-11,Baucawe,6,8,1,1487,237.35
2024-08-11,Diatagon,6,8,1,7500,1265.38
2024-08-11,Ganayon,6,8,1,1249,200.54
2024-08-11,Liatimco,6,8,1,2068,349.88
2024-08-11,Manyayay,6,8,1,2531,402.2
2024-08-11,Payasan,6,8,1,2606,418.24
2024-08-11,Poblacion,6,8,1,4570,715.45
2024-08-11,Saint Christine,6,8,1,3040,528.32
2024-08-11,San Pedro,6,8,1,1456,241.76
2024-08-11,San Isidro,6,8,1,1206,200.34
2024-08-12,Anibongan,0,8,0,1255,204.14
2024-08-12,Banahao,0,8,0,2599,377.78
2024-08-12,Ban-as,0,8,0,1746,280.71
2024-08-12,Baucawe,0,8,0,1487,223.62
2024-08-12,Diatagon,0,8,0,7500,1124.52
2024-08-12,Ganayon,0,8,0,1249,186.31
2024-08-12,Liatimco,0,8,0,2068,316.47
2024-08-12,Manyayay,0,8,0,2531,362.84
2024-08-12,Payasan,0,8,0,2605,398.86
2024-08-12,Poblacion,0,8,0,4570,713.58
2024-08-12,Saint Christine,0,8,0,3040,445.45
2024-08-12,San Pedro,0,8,0,1456,225.85
2024-08-12,San Isidro,0,8,0,1206,190.48
2024-08-13,Anibongan,1,8,0,1255,184.17
2024-08-13,Banahao,1,8,0,2599,407.68
2024-08-13,Ban-as,1,8,0,1746,286.52
2024-08-13,Baucawe,1,8,0,1487,242.84
2024-08-13,Diatagon,1,8,0,7500,1186.44
2024-08-13,Ganayon,1,8,0,1249,189.67
2024-08-13,Liatimco,1,8,0,2068,329.63
2024-08-13,Manyayay,1,8,0,2531,369.14
2024-08-13,Payasan,1,8,0,2605,394.57
2024-08-13,Poblacion,1,8,0,4570,711.97
2024-08-13,Saint Christine,1,8,0,3040,437.44
2024-08-13,San Pedro,1,8,0,1456,211.26
2024-08-13,San Isidro,1,8,0,1206,177.35
2024-08-14,Anibongan,2,8,0,1255,196.88
2024-08-14,Banahao,2,8,0,2598,375.77
2024-08-14,Ban-as,2,8,0,1746,263.78
2024-08-14,Baucawe,2,8,0,1487,221.02
2024-08-14,Diatagon,2,8,0,7500,1078.0
2024-08-14,Ganayon,2,8,0,1249,193.93
2024-08-14,Liatimco,2,8,0,2068,322.15
2024-08-14,Manyayay,2,8,0,2531,396.06
2024-08-14,Payasan,2,8,0,2605,379.68
2024-08-14,Poblacion,2,8,0,4570,655.59
2024-08-14,Saint Christine,2,8,0,3040,490.12
2024-08-14,San Pedro,2,8,0,1456,218.61
2024-08-14,San Isidro,2,8,0,1206,197.53
2024-08-15,Anibongan,3,8,0,1255,204.08
2024-08-15,Banahao,3,8,0,2598,424.39
2024-08-15,Ban-as,3,8,0,1746,285.31
2024-08-15,Baucawe,3,8,0,1487,235.48
2024-08-15,Diatagon,3,8,0,7499,1184.1
2024-08-15,Ganayon,3,8,0,1249,202.2
2024-08-15,Liatimco,3,8,0,2068,308.55
2024-08-15,Manyayay,3,8,0,2530,376.38
2024-08-15,Payasan,3,8,0,2605,416.03
2024-08-15,Poblacion,3,8,0,4570,679.14
2024-08-15,Saint Christine,3,8,0,3040,495.67
2024-08-15,San Pedro,3,8,0,1456,217.73
2024-08-15,San Isidro,3,8,0,1206,175.91
2024-08-16,Anibongan,4,8,0,1255,202.93
2024-08-16,Banahao,4,8,0,2598,385.01
2024-08-16,Ban-as,4,8,0,1746,279.37
2024-08-16,Baucawe,4,8,0,1487,221.59
2024-08-16,Diatagon,4,8,0,7499,1187.89
2024-08-16,Ganayon,4,8,0,1249,182.41
2024-08-16,Liatimco,4,8,0,2068,328.07
2024-08-16,Manyayay,4,8,0,2530,377.56
2024-08-16,Payasan,4,8,0,2605,378.04
2024-08-16,Poblacion,4,8,0,4570,725.14
2024-08-16,Saint Christine,4,8,0,3040,462.66
2024-08-16,San Pedro,4,8,0,1456,218.11
2024-08-16,San Isidro,4,8,0,1206,176.21
2024-08-17,Anibongan,5,8,1,1255,215.33
2024-08-17,Banahao,5,8,1,2598,429.15
2024-08-17,Ban-as,5,8,1,1746,270.26
2024-08-17,Baucawe,5,8,1,1487,237.12
2024-08-17,Diatagon,5,8,1,7499,1283.73
2024-08-17,Ganayon,5,8,1,1249,210.18
2024-08-17,Liatimco,5,8,1,2068,330.69
2024-08-17,Manyayay,5,8,1,2530,401.44
2024-08-17,Payasan,5,8,1,2605,458.37
2024-08-17,Poblacion,5,8,1,4569,764.43
2024-08-17,Saint Christine,5,8,1,3040,469.55
2024-08-17,San Pedro,5,8,1,1456,231.31
2024-08-17,San Isidro,5,8,1,1206,208.63
2024-08-18,Anibongan,6,8,1,1255,200.1
2024-08-18,Banahao,6,8,1,2598,403.69
2024-08-18,Ban-as,6,8,1,1746,273.73
2024-08-18,Baucawe,6,8,1,1487,250.53
2024-08-18,Diatagon,6,8,1,7499,1265.8
2024-08-18,Ganayon,6,8,1,1249,197.02
2024-08-18,Liatimco,6,8,1,2068,349.62
2024-08-18,Manyayay,6,8,1,2530,436.95
2024-08-18,Payasan,6,8,1,2605,449.74
2024-08-18,Poblacion,6,8,1,4569,707.05
2024-08-18,Saint Christine,6,8,1,3040,535.14
2024-08-18,San Pedro,6,8,1,1455,249.16
2024-08-18,San Isidro,6,8,1,1206,204.62
2024-08-19,Anibongan,0,8,0,1255,180.52
2024-08-19,Banahao,0,8,0,2598,413.0
2024-08-19,Ban-as,0,8,0,1745,283.47
2024-08-19,Baucawe,0,8,0,1486,219.17
2024-08-19,Diatagon,0,8,0,7498,1228.83
2024-08-19,Ganayon,0,8,0,1249,195.14
2024-08-19,Liatimco,0,8,0,2067,298.35
2024-08-19,Manyayay,0,8,0,2530,396.4
2024-08-19,Payasan,0,8,0,2605,378.41
2024-08-19,Poblacion,0,8,0,4569,719.44
2024-08-19,Saint Christine,0,8,0,3039,465.24
2024-08-19,San Pedro,0,8,0,1455,233.43
2024-08-19,San Isidro,0,8,0,1206,182.92
2024-08-20,Anibongan,1,8,0,1255,200.95
2024-08-20,Banahao,1,8,0,2598,425.64
2024-08-20,Ban-as,1,8,0,1745,256.71
2024-08-20,Baucawe,1,8,0,1486,218.06
2024-08-20,Diatagon,1,8,0,7498,1206.24
2024-08-20,Ganayon,1,8,0,1249,180.96
2024-08-20,Liatimco,1,8,0,2067,305.27
2024-08-20,Manyayay,1,8,0,2530,371.6
2024-08-20,Payasan,1,8,0,2605,393.65
2024-08-20,Poblacion,1,8,0,4569,710.13
2024-08-20,Saint Christine,1,8,0,3039,479.47
2024-08-20,San Pedro,1,8,0,1455,238.6
2024-08-20,San Isidro,1,8,0,1206,195.85
2024-08-21,Anibongan,2,8,0,1255,191.9
2024-08-21,Banahao,2,8,0,2598,413.89
2024-08-21,Ban-as,2,8,0,1745,274.19
2024-08-21,Baucawe,2,8,0,1486,228.43
2024-08-21,Diatagon,2,8,0,7498,1138.85
2024-08-21,Ganayon,2,8,0,1249,203.21
2024-08-21,Liatimco,2,8,0,2067,306.62
2024-08-21,Manyayay,2,8,0,2530,363.53
2024-08-21,Payasan,2,8,0,2605,371.93
2024-08-21,Poblacion,2,8,0,4569,715.21
2024-08-21,Saint Christine,2,8,0,3039,487.02
2024-08-21,San Pedro,2,8,0,1455,232.88
2024-08-21,San Isidro,2,8,0,1206,185.07
2024-08-22,Anibongan,3,8,0,1255,203.68
2024-08-22,Banahao,3,8,0,2598,417.94
2024-08-22,Ban-as,3,8,0,1745,266.48
2024-08-22,Baucawe,3,8,0,1486,225.22
2024-08-22,Diatagon,3,8,0,7498,1116.31
2024-08-22,Ganayon,3,8,0,1249,198.5
2024-08-22,Liatimco,3,8,0,2067,309.32
2024-08-22,Manyayay,3,8,0,2530,369.04
2024-08-22,Payasan,3,8,0,2605,406.25
2024-08-22,Poblacion,3,8,0,4569,717.71
2024-08-22,Saint Christine,3,8,0,3039,486.28
2024-08-22,San Pedro,3,8,0,1455,232.4
2024-08-22,San Isidro,3,8,0,1206,174.98
2024-08-23,Anibongan,4,8,0,1254,205.54
2024-08-23,Banahao,4,8,0,2598,386.2
2024-08-23,Ban-as,4,8,0,1745,276.88
2024-08-23,Baucawe,4,8,0,1486,235.07
2024-08-23,Diatagon,4,8,0,7497,1202.76
2024-08-23,Ganayon,4,8,0,1249,191.97
2024-08-23,Liatimco,4,8,0,2067,308.4
2024-08-23,Manyayay,4,8,0,2530,361.86
2024-08-23,Payasan,4,8,0,2605,419.62
2024-08-23,Poblacion,4,8,0,4568,744.15
2024-08-23,Saint Christine,4,8,0,3039,452.97
2024-08-23,San Pedro,4,8,0,1455,217.42
2024-08-23,San Isidro,4,8,0,1206,187.61
2024-08-24,Anibongan,5,8,1,1254,203.22
2024-08-24,Banahao,5,8,1,2598,403.18
2024-08-24,Ban-as,5,8,1,1745,291.88
2024-08-24,Baucawe,5,8,1,1486,244.07
2024-08-24,Diatagon,5,8,1,7497,1297.97
2024-08-24,Ganayon,5,8,1,1249,220.77
2024-08-24,Liatimco,5,8,1,2067,344.61
2024-08-24,Manyayay,5,8,1,2530,404.63
2024-08-24,Payasan,5,8,1,2604,453.91
2024-08-24,Poblacion,5,8,1,4568,808.92
2024-08-24,Saint Christine,5,8,1,3039,496.41
2024-08-24,San Pedro,5,8,1,1455,242.7
2024-08-24,San Isidro,5,8,1,1206,195.19
2024-08-25,Anibongan,6,8,1,1254,218.24
2024-08-25,Banahao,6,8,1,2598,449.41
2024-08-25,Ban-as,6,8,1,1745,281.03
2024-08-25,Baucawe,6,8,1,1486,238.92
2024-08-25,Diatagon,6,8,1,7497,1164.77
2024-08-25,Ganayon,6,8,1,1249,207.02
2024-08-25,Liatimco,6,8,1,2067,359.93
2024-08-25,Manyayay,6,8,1,2530,412.75
2024-08-25,Payasan,6,8,1,2604,443.32
2024-08-25,Poblacion,6,8,1,4568,719.42
2024-08-25,Saint Christine,6,8,1,3039,469.14
2024-08-25,San Pedro,6,8,1,1455,230.3
2024-08-25,San Isidro,6,8,1,1206,194.5
2024-08-26,Anibongan,0,8,0,1254,182.05
2024-08-26,Banahao,0,8,0,2597,424.3
2024-08-26,Ban-as,0,8,0,1745,282.05
2024-08-26,Baucawe,0,8,0,1486,220.51
2024-08-26,Diatagon,0,8,0,7497,1142.78
2024-08-26,Ganayon,0,8,0,1249,199.2
2024-08-26,Liatimco,0,8,0,2067,317.72
2024-08-26,Manyayay,0,8,0,2530,410.26
2024-08-26,Payasan,0,8,0,2604,375.21
2024-08-26,Poblacion,0,8,0,4568,744.64
2024-08-26,Saint Christine,0,8,0,3039,458.95
2024-08-26,San Pedro,0,8,0,1455,237.13
2024-08-26,San Isidro,0,8,0,1206,180.43
2024-08-27,Anibongan,1,8,0,1254,192.4
2024-08-27,Banahao,1,8,0,2597,424.96
2024-08-27,Ban-as,1,8,0,1745,252.13
2024-08-27,Baucawe,1,8,0,1486,222.85
2024-08-27,Diatagon,1,8,0,7497,1072.43
2024-08-27,Ganayon,1,8,0,1249,179.21
2024-08-27,Liatimco,1,8,0,2067,306.96
2024-08-27,Manyayay,1,8,0,2530,393.27
2024-08-27,Payasan,1,8,0,2604,402.17
2024-08-27,Poblacion,1,8,0,4568,728.4
2024-08-27,Saint Christine,1,8,0,3039,489.08
2024-08-27,San Pedro,1,8,0,1455,208.33
2024-08-27,San Isidro,1,8,0,1206,176.35
2024-08-28,Anibongan,2,8,0,1254,196.77
2024-08-28,Banahao,2,8,0,2597,412.24
2024-08-28,Ban-as,2,8,0,1745,262.6
2024-08-28,Baucawe,2,8,0,1486,221.57
2024-08-28,Diatagon,2,8,0,7496,1074.76
2024-08-28,Ganayon,2,8,0,1248,195.41
2024-08-28,Liatimco,2,8,0,2067,305.2
2024-08-28,Manyayay,2,8,0,2529,363.95
2024-08-28,Payasan,2,8,0,2604,384.42
2024-08-28,Poblacion,2,8,0,4568,654.47
2024-08-28,Saint Christine,2,8,0,3039,488.96
2024-08-28,San Pedro,2,8,0,1455,207.76
2024-08-28,San Isidro,2,8,0,1206,193.59
2024-08-29,Anibongan,3,8,0,1254,186.08
2024-08-29,Banahao,3,8,0,2597,375.71
2024-08-29,Ban-as,3,8,0,1745,260.82
2024-08-29,Baucawe,3,8,0,1486,229.23
2024-08-29,Diatagon,3,8,0,7496,1109.13
2024-08-29,Ganayon,3,8,0,1248,187.55
2024-08-29,Liatimco,3,8,0,2067,299.42
2024-08-29,Manyayay,3,8,0,2529,377.48
2024-08-29,Payasan,3,8,0,2604,380.32
2024-08-29,Poblacion,3,8,0,4568,731.6
2024-08-29,Saint Christine,3,8,0,3038,445.89
2024-08-29,San Pedro,3,8,0,1455,238.3
2024-08-29,San Isidro,3,8,0,1206,188.74
2024-08-30,Anibongan,4,8,0,1254,205.04
2024-08-30,Banahao,4,8,0,2597,410.19
2024-08-30,Ban-as,4,8,0,1745,269.13
2024-08-30,Baucawe,4,8,0,1486,238.57
2024-08-30,Diatagon,4,8,0,7496,1165.83
2024-08-30,Ganayon,4,8,0,1248,187.09
2024-08-30,Liatimco,4,8,0,2067,322.11
2024-08-30,Manyayay,4,8,0,2529,363.79
2024-08-30,Payasan,4,8,0,2604,426.32
2024-08-30,Poblacion,4,8,0,4567,685.34
2024-08-30,Saint Christine,4,8,0,3038,444.73
2024-08-30,San Pedro,4,8,0,1455,226.62
2024-08-30,San Isidro,4,8,0,1206,174.2
2024-08-31,Anibongan,5,8,1,1254,206.34
2024-08-31,Banahao,5,8,1,2597,456.33
2024-08-31,Ban-as,5,8,1,1745,271.03
2024-08-31,Baucawe,5,8,1,1486,261.01
2024-08-31,Diatagon,5,8,1,7496,1165.85
2024-08-31,Ganayon,5,8,1,1248,198.24
2024-08-31,Liatimco,5,8,1,2067,363.0
2024-08-31,Manyayay,5,8,1,2529,392.27
2024-08-31,Payasan,5,8,1,2604,415.76
2024-08-31,Poblacion,5,8,1,4567,753.81
2024-08-31,Saint Christine,5,8,1,3038,497.83
2024-08-31,San Pedro,5,8,1,1455,236.83
2024-08-31,San Isidro,5,8,1,1206,188.36
2024-09-01,Anibongan,6,9,1,1254,193.39
2024-09-01,Banahao,6,9,1,2597,403.21
2024-09-01,Ban-as,6,9,1,1745,300.78
2024-09-01,Baucawe,6,9,1,1486,231.16
2024-09-01,Diatagon,6,9,1,7495,1312.59
2024-09-01,Ganayon,6,9,1,1248,210.53
2024-09-01,Liatimco,6,9,1,2067,352.85
2024-09-01,Manyayay,6,9,1,2529,409.6
2024-09-01,Payasan,6,9,1,2604,455.76
2024-09-01,Poblacion,6,9,1,4567,752.41
2024-09-01,Saint Christine,6,9,1,3038,494.12
2024-09-01,San Pedro,6,9,1,1455,235.13
2024-09-01,San Isidro,6,9,1,1206,204.08
2024-09-02,Anibongan,0,9,0,1254,199.12
2024-09-02,Banahao,0,9,0,2597,394.26
2024-09-02,Ban-as,0,9,0,1745,262.67
2024-09-02,Baucawe,0,9,0,1486,242.47
2024-09-02,Diatagon,0,9,0,7495,1212.47
2024-09-02,Ganayon,0,9,0,1248,183.37
2024-09-02,Liatimco,0,9,0,2067,308.98
2024-09-02,Manyayay,0,9,0,2529,411.84
2024-09-02,Payasan,0,9,0,2604,373.05
2024-09-02,Poblacion,0,9,0,4567,715.22
2024-09-02,Saint Christine,0,9,0,3038,444.46
2024-09-02,San Pedro,0,9,0,1455,227.91
2024-09-02,San Isidro,0,9,0,1206,193.63
2024-09-03,Anibongan,1,9,0,1254,199.61
2024-09-03,Banahao,1,9,0,2597,380.46
2024-09-03,Ban-as,1,9,0,1745,272.6
2024-09-03,Baucawe,1,9,0,1486,242.27
2024-09-03,Diatagon,1,9,0,7495,1211.28
2024-09-03,Ganayon,1,9,0,1248,195.72
2024-09-03,Liatimco,1,9,0,2067,335.22
2024-09-03,Manyayay,1,9,0,2529,362.99
2024-09-03,Payasan,1,9,0,2604,385.15
2024-09-03,Poblacion,1,9,0,4567,668.72
2024-09-03,Saint Christine,1,9,0,3038,444.42
2024-09-03,San Pedro,1,9,0,1455,214.41
2024-09-03,San Isidro,1,9,0,1206,185.01
2024-09-04,Anibongan,2,9,0,1254,193.34
2024-09-04,Banahao,2,9,0,2597,400.67
2024-09-04,Ban-as,2,9,0,1745,258.42
2024-09-04,Baucawe,2,9,0,1486,221.38
2024-09-04,Diatagon,2,9,0,7495,1099.44
2024-09-04,Ganayon,2,9,0,1248,184.57
2024-09-04,Liatimco,2,9,0,2066,317.94
2024-09-04,Manyayay,2,9,0,2529,368.38
2024-09-04,Payasan,2,9,0,2604,390.31
2024-09-04,Poblacion,2,9,0,4567,687.6
2024-09-04,Saint Christine,2,9,0,3038,488.54
2024-09-04,San Pedro,2,9,0,1455,217.61
2024-09-04,San Isidro,2,9,0,1206,175.14
2024-09-05,Anibongan,3,9,0,1254,203.87
2024-09-05,Banahao,3,9,0,2597,425.07
2024-09-05,Ban-as,3,9,0,1745,251.93
2024-09-05,Baucawe,3,9,0,1486,226.8
2024-09-05,Diatagon,3,9,0,7494,1221.12
2024-09-05,Ganayon,3,9,0,1248,194.52
2024-09-05,Liatimco,3,9,0,2066,297.32
2024-09-05,Manyayay,3,9,0,2529,361.15
2024-09-05,Payasan,3,9,0,2603,382.54
2024-09-05,Poblacion,3,9,0,4567,693.68
2024-09-05,Saint Christine,3,9,0,3038,445.71
2024-09-05,San Pedro,3,9,0,1455,209.22
2024-09-05,San Isidro,3,9,0,1206,191.07
2024-09-06,Anibongan,4,9,0,1254,188.21
2024-09-06,Banahao,4,9,0,2597,404.49
2024-09-06,Ban-as,4,9,0,1744,260.44
2024-09-06,Baucawe,4,9,0,1486,235.82
2024-09-06,Diatagon,4,9,0,7494,1143.58
2024-09-06,Ganayon,4,9,0,1248,190.16
2024-09-06,Liatimco,4,9,0,2066,330.72
2024-09-06,Manyayay,4,9,0,2529,366.58
2024-09-06,Payasan,4,9,0,2603,416.79
2024-09-06,Poblacion,4,9,0,4566,723.83
2024-09-06,Saint Christine,4,9,0,3038,447.52
2024-09-06,San Pedro,4,9,0,1455,235.11
2024-09-06,San Isidro,4,9,0,1205,183.02
2024-09-07,Anibongan,5,9,1,1254,222.06
2024-09-07,Banahao,5,9,1,2597,420.12
2024-09-07,Ban-as,5,9,1,1744,303.04
2024-09-07,Baucawe,5,9,1,1486,241.2
2024-09-07,Diatagon,5,9,1,7494,1260.7
2024-09-07,Ganayon,5,9,1,1248,198.48
2024-09-07,Liatimco,5,9,1,2066,339.72
2024-09-07,Manyayay,5,9,1,2529,417.14
2024-09-07,Payasan,5,9,1,2603,431.42
2024-09-07,Poblacion,5,9,1,4566,734.47
2024-09-07,Saint Christine,5,9,1,3038,505.89
2024-09-07,San Pedro,5,9,1,1455,237.64
2024-09-07,San Isidro,5,9,1,1205,205.01
2024-09-08,Anibongan,6,9,1,1254,213.77
2024-09-08,Banahao,6,9,1,2596,448.73
2024-09-08,Ban-as,6,9,1,1744,299.25
2024-09-08,Baucawe,6,9,1,1486,236.74
2024-09-08,Diatagon,6,9,1,7494,1326.1
2024-09-08,Ganayon,6,9,1,1248,196.4
2024-09-08,Liatimco,6,9,1,2066,323.29
2024-09-08,Manyayay,6,9,1,2529,430.98
2024-09-08,Payasan,6,9,1,2603,403.07
2024-09-08,Poblacion,6,9,1,4566,749.94
2024-09-08,Saint Christine,6,9,1,3037,532.52
2024-09-08,San Pedro,6,9,1,1455,257.83
2024-09-08,San Isidro,6,9,1,1205,206.33
2024-09-09,Anibongan,0,9,0,1254,186.59
2024-09-09,Banahao,0,9,0,2596,392.77
2024-09-09,Ban-as,0,9,0,1744,259.85
2024-09-09,Baucawe,0,9,0,1485,226.96
2024-09-09,Diatagon,0,9,0,7493,1083.01
2024-09-09,Ganayon,0,9,0,1248,189.83
2024-09-09,Liatimco,0,9,0,2066,300.78
2024-09-09,Manyayay,0,9,0,2528,361.97
2024-09-09,Payasan,0,9,0,2603,410.14
2024-09-09,Poblacion,0,9,0,4566,726.9
2024-09-09,Saint Christine,0,9,0,3037,468.4
2024-09-09,San Pedro,0,9,0,1454,216.92
2024-09-09,San Isidro,0,9,0,1205,186.17
2024-09-10,Anibongan,1,9,0,1254,187.46
2024-09-10,Banahao,1,9,0,2596,417.6
2024-09-10,Ban-as,1,9,0,1744,282.89
2024-09-10,Baucawe,1,9,0,1485,229.28
2024-09-10,Diatagon,1,9,0,7493,1183.34
2024-09-10,Ganayon,1,9,0,1248,196.54
2024-09-10,Liatimco,1,9,0,2066,305.0
2024-09-10,Manyayay,1,9,0,2528,369.7
2024-09-10,Payasan,1,9,0,2603,408.74
2024-09-10,Poblacion,1,9,0,4566,736.87
2024-09-10,Saint Christine,1,9,0,3037,450.86
2024-09-10,San Pedro,1,9,0,1454,219.13
2024-09-10,San Isidro,1,9,0,1205,186.41
2024-09-11,Anibongan,2,9,0,1254,182.2
2024-09-11,Banahao,2,9,0,2596,422.42
2024-09-11,Ban-as,2,9,0,1744,250.97
2024-09-11,Baucawe,2,9,0,1485,231.32
2024-09-11,Diatagon,2,9,0,7493,1137.43
2024-09-11,Ganayon,2,9,0,1248,179.32
2024-09-11,Liatimco,2,9,0,2066,318.71
2024-09-11,Manyayay,2,9,0,2528,408.44
2024-09-11,Payasan,2,9,0,2603,390.79
2024-09-11,Poblacion,2,9,0,4566,726.11
2024-09-11,Saint Christine,2,9,0,3037,492.84
2024-09-11,San Pedro,2,9,0,1454,236.66
2024-09-11,San Isidro,2,9,0,1205,184.7
2024-09-12,Anibongan,3,9,0,1254,185.54
2024-09-12,Banahao,3,9,0,2596,383.95
2024-09-12,Ban-as,3,9,0,1744,284.96
2024-09-12,Baucawe,3,9,0,1485,220.02
2024-09-12,Diatagon,3,9,0,7493,1193.64
2024-09-12,Ganayon,3,9,0,1248,198.14
2024-09-12,Liatimco,3,9,0,2066,333.66
2024-09-12,Manyayay,3,9,0,2528,398.93
2024-09-12,Payasan,3,9,0,2603,395.52
2024-09-12,Poblacion,3,9,0,4566,726.26
2024-09-12,Saint Christine,3,9,0,3037,474.72
2024-09-12,San Pedro,3,9,0,1454,232.53
2024-09-12,San Isidro,3,9,0,1205,188.39
2024-09-13,Anibongan,4,9,0,1254,188.95
2024-09-13,Banahao,4,9,0,2596,388.19
2024-09-13,Ban-as,4,9,0,1744,273.84
2024-09-13,Baucawe,4,9,0,1485,216.53
2024-09-13,Diatagon,4,9,0,7492,1152.72
2024-09-13,Ganayon,4,9,0,1248,183.98
2024-09-13,Liatimco,4,9,0,2066,301.08
2024-09-13,Manyayay,4,9,0,2528,362.21
2024-09-13,Payasan,4,9,0,2603,400.45
2024-09-13,Poblacion,4,9,0,4565,714.13
2024-09-13,Saint Christine,4,9,0,3037,463.14
2024-09-13,San Pedro,4,9,0,1454,226.79
2024-09-13,San Isidro,4,9,0,1205,181.83
2024-09-14,Anibongan,5,9,1,1254,214.06
2024-09-14,Banahao,5,9,1,2596,402.67
2024-09-14,Ban-as,5,9,1,1744,283.34
2024-09-14,Baucawe,5,9,1,1485,242.89
2024-09-14,Diatagon,5,9,1,7492,1183.34
2024-09-14,Ganayon,5,9,1,1248,217.6
2024-09-14,Liatimco,5,9,1,2066,343.63
2024-09-14,Manyayay,5,9,1,2528,428.95
2024-09-14,Payasan,5,9,1,2603,423.25
2024-09-14,Poblacion,5,9,1,4565,796.49
2024-09-14,Saint Christine,5,9,1,3037,476.82
2024-09-14,San Pedro,5,9,1,1454,246.15
2024-09-14,San Isidro,5,9,1,1205,209.82
2024-09-15,Anibongan,6,9,1,1254,201.96
2024-09-15,Banahao,6,9,1,2596,409.08
2024-09-15,Ban-as,6,9,1,1744,299.87
2024-09-15,Baucawe,6,9,1,1485,233.77
2024-09-15,Diatagon,6,9,1,7492,1169.72
2024-09-15,Ganayon,6,9,1,1248,205.99
2024-09-15,Liatimco,6,9,1,2066,360.45
2024-09-15,Manyayay,6,9,1,2528,431.86
2024-09-15,Payasan,6,9,1,2603,457.57
2024-09-15,Poblacion,6,9,1,4565,785.73
2024-09-15,Saint Christine,6,9,1,3037,504.68
2024-09-15,San Pedro,6,9,1,1454,232.51
2024-09-15,San Isidro,6,9,1,1205,197.26
2024-09-16,Anibongan,0,9,0,1254,202.85
2024-09-16,Banahao,0,9,0,2596,425.1
2024-09-16,Ban-as,0,9,0,1744,279.24
2024-09-16,Baucawe,0,9,0,1485,223.26
2024-09-16,Diatagon,0,9,0,7492,1159.37
2024-09-16,Ganayon,0,9,0,1248,204.18
2024-09-16,Liatimco,0,9,0,2066,298.35
2024-09-16,Manyayay,0,9,0,2528,377.67
2024-09-16,Payasan,0,9,0,2603,373.06
2024-09-16,Poblacion,0,9,0,4565,704.37
2024-09-16,Saint Christine,0,9,0,3037,471.95
2024-09-16,San Pedro,0,9,0,1454,234.17
2024-09-16,San Isidro,0,9,0,1205,192.49
2024-09-17,Anibongan,1,9,0,1254,194.69
2024-09-17,Banahao,1,9,0,2596,411.44
2024-09-17,Ban-as,1,9,0,1744,271.15
2024-09-17,Baucawe,1,9,0,1485,243.79
2024-09-17,Diatagon,1,9,0,7492,1182.14
2024-09-17,Ganayon,1,9,0,1248,193.49
2024-09-17,Liatimco,1,9,0,2066,330.96
2024-09-17,Manyayay,1,9,0,2528,401.83
2024-09-17,Payasan,1,9,0,2602,420.15
2024-09-17,Poblacion,1,9,0,4565,692.41
2024-09-17,Saint Christine,1,9,0,3037,436.54
2024-09-17,San Pedro,1,9,0,1454,234.61
2024-09-17,San Isidro,1,9,0,1205,181.69
2024-09-18,Anibongan,2,9,0,1253,198.35
2024-09-18,Banahao,2,9,0,2596,420.25
2024-09-18,Ban-as,2,9,0,1744,284.23
2024-09-18,Baucawe,2,9,0,1485,220.81
2024-09-18,Diatagon,2,9,0,7491,1093.25
2024-09-18,Ganayon,2,9,0,1248,200.68
2024-09-18,Liatimco,2,9,0,2066,325.92
2024-09-18,Manyayay,2,9,0,2528,401.21
2024-09-18,Payasan,2,9,0,2602,424.89
2024-09-18,Poblacion,2,9,0,4565,684.43
2024-09-18,Saint Christine,2,9,0,3037,439.64
2024-09-18,San Pedro,2,9,0,1454,230.48
2024-09-18,San Isidro,2,9,0,1205,180.49
2024-09-19,Anibongan,3,9,0,1253,183.31
2024-09-19,Banahao,3,9,0,2596,406.26
2024-09-19,Ban-as,3,9,0,1744,268.2
2024-09-19,Baucawe,3,9,0,1485,212.85
2024-09-19,Diatagon,3,9,0,7491,1092.46
2024-09-19,Ganayon,3,9,0,1248,202.65
2024-09-19,Liatimco,3,9,0,2065,314.55
2024-09-19,Manyayay,3,9,0,2528,388.16
2024-09-19,Payasan,3,9,0,2602,403.13
2024-09-19,Poblacion,3,9,0,4565,677.14
2024-09-19,Saint Christine,3,9,0,3036,470.98
2024-09-19,San Pedro,3,9,0,1454,225.29
2024-09-19,San Isidro,3,9,0,1205,183.24
2024-09-20,Anibongan,4,9,0,1253,188.9
2024-09-20,Banahao,4,9,0,2595,387.79
2024-09-20,Ban-as,4,9,0,1744,262.43
2024-09-20,Baucawe,4,9,0,1485,239.25
2024-09-20,Diatagon,4,9,0,7491,1117.76
2024-09-20,Ganayon,4,9,0,1248,179.04
2024-09-20,Liatimco,4,9,0,2065,322.95
2024-09-20,Manyayay,4,9,0,2528,365.61
2024-09-20,Payasan,4,9,0,2602,397.22
2024-09-20,Poblacion,4,9,0,4564,662.5
2024-09-20,Saint Christine,4,9,0,3036,478.66
2024-09-20,San Pedro,4,9,0,1454,235.6
2024-09-20,San Isidro,4,9,0,1205,186.22
2024-09-21,Anibongan,5,9,1,1253,208.6
2024-09-21,Banahao,5,9,1,2595,454.83
2024-09-21,Ban-as,5,9,1,1744,279.11
2024-09-21,Baucawe,5,9,1,1485,234.41
2024-09-21,Diatagon,5,9,1,7491,1264.15
2024-09-21,Ganayon,5,9,1,1248,216.27
